"","Adult_1","Adult_2","Adult_3","Fetal_1","Fetal_2","Fetal_3","Neonatal_1","Neonatal_2","Neonatal_3"
"Jmjd8",0.232130431809834,0.28110188224128,0.105732496819683,-0.259964593066906,-0.315754078143974,-0.327250477514847,0.0251650208571421,0.103438787691323,0.155400529306466
"Stub1",0.303616121934654,0.227486541216406,0.12383811983925,-0.0148030486231692,-0.101524921395262,-0.272313839870855,-0.0629276231869147,-0.153372467584665,-0.0499988823294428
"Rhbdl1",0.549626385993696,-0.0922888267074939,0.0624135009882791,0.819700504855644,0.417702682112882,-2.45904506613379,0.215889859838361,0.145607172650307,0.340393786402118
"Rhot2",-0.0735458190314162,0.111014291978285,0.103483592713789,0.146106258644054,0.0836309918761389,0.31108044649971,-0.253035675123472,-0.209804333945438,-0.218929753611646
"Fam195a",-0.0293659202677552,0.403736071593842,0.40722481625207,0.546603402078111,0.195049479493406,-0.0177414000653271,-0.348328119793694,-0.598793766975817,-0.558384562314837
"RGD1307155",0.724509076062852,0.744310579750201,0.469480955397156,0.301693478625062,-0.0164398256171618,-0.384133450551732,-0.688960145237833,-0.361435642840669,-0.789025025587874
"Wfikkn1",0.500233721576452,0.648230079371029,0.342899400034349,-0.133163320640047,-0.115884865476825,-0.45128579624589,-0.0644120043453403,-0.283485895507815,-0.443131318765913
"Rab40c",-0.594252533168472,1.06776700778966e-05,-0.122684110783716,0.225354688184126,0.161123807004297,-0.320149662768808,0.35281374738294,0.171343189307257,0.126440197172299
"Pigq",0.20179138868968,0.0648042836363159,0.207976101001263,-0.191529419543819,-0.25632758339373,-0.12634756277523,0.0270287075871423,0.0469354679003366,0.025668616898046
"Capn15",-0.0461458064089846,0.205513282336125,-0.226491996986012,0.159827906254535,-0.0456340510554747,-0.313468687719342,0.0164523742556986,-0.00789748006783153,0.257844459391286
"Decr2",0.00571978499156334,-0.419137521168473,0.417346373252476,-0.000172800522268535,-0.129706619458312,0.0941040861702209,0.0796401596482639,-0.0322091310049144,-0.0155843319085553
"Nme4",-0.582411548330509,-0.768587201913799,-0.718080153554068,0.952971915120461,0.679538849314536,1.10383239403154,-0.148525641053879,-0.396476874012091,-0.122261739602189
"Tmem8a",0.709739973512009,0.765326466160741,1.01061546122652,-0.813044007908004,-0.527057090353735,-0.734766291124528,-0.219638869770328,-0.0283521391502042,-0.16282350259247
"Luc7l",-0.139295219046505,0.0321918201532165,-0.137297348143652,0.0829988916461737,0.139364033569043,0.37183399470239,-0.0897171261231122,-0.134883847002249,-0.125195199755301
"Nprl3",-0.0357640720102665,0.117408310470886,0.0262246483561386,0.0262879144028965,-0.17942828745471,0.115175613127874,-0.0314203461713767,-0.0681551236824207,0.0296713429609792
"Mpg",0.601165862608174,0.27986051115693,0.38580726882383,-0.0599584605321013,-0.303292561974878,-0.698043351721983,-0.0688080485116704,-0.0837466207419806,-0.0529845991063174
"Rhbdf1",0.136685522163942,0.0785209328320313,-0.0453241237031214,-0.0672965507533236,-0.198571367603303,-0.537893354583268,0.138164972584206,0.270389200845364,0.225324768217476
"Nsg2",-3.19273591837031,-3.21772269796315,-3.71931994688271,2.53897241144377,2.80203433344296,0.786163055794317,1.41890352875723,1.37532425009609,1.20838098368181
"Cpeb4",-0.460590749506177,-0.61762173572225,-0.667026692210242,0.292425481980349,0.491476319370667,0.565492429905091,0.204317454971856,0.201395327965017,-0.00986783675430658
"Bod1",0.0583845657491366,0.158630794174968,0.107819584665462,-0.0415436255858346,-0.0492683868298602,-0.0451405528598645,-0.0973779586345973,-0.0396145289372729,-0.0518898917421291
"Stc2",0.642173106510221,0.140220720126034,-0.00992272951401407,0.528219559578228,0.444618004472784,0.00476289954472753,-0.621365368545929,-0.500407467683525,-0.628298724488523
"Nkx2-5",-3.73486362823656,-3.73486362823656,-3.73486362823656,2.82859968865167,2.34725582228943,2.80037297615071,0.739414493896894,1.31388155179349,1.17506635192749
"Bnip1",-0.047129775969224,0.168685357777532,0.297290770729727,0.0151617366104393,-0.114316465215228,-0.233805099049912,0.0537503088571443,-0.0151891372158763,-0.124447696524602
"Crebrf",0.710295578213056,0.340892280779381,-0.2324028271643,-0.368592253743759,-0.142954121554116,-0.829173891501878,0.152395614312159,0.198362961982858,0.171176658676602
"Atp6v0e1",0.798801655413294,0.704812484772422,0.658163825775754,-0.413131336465819,-0.348791376622338,-0.685361502026252,-0.305844943780559,-0.238483169181405,-0.170165637885093
"Dusp1",1.65951876383788,0.61097915664741,0.762461557590143,-0.393168084435683,-0.207850260382646,-1.71546336784569,-0.243211829076467,-0.262642847821809,-0.210623088513129
"Neurl1b",-0.454894424833503,-1.58914205093663,-1.55641315120668,0.229513535796082,0.265140844967948,-0.110388530369271,1.0163573717668,1.27998082443712,0.919845580378136
"Stk10",0.628579511491428,0.755565662517015,0.740187289283193,-0.910971692054115,-0.91090818860902,-1.16116946007353,0.250763159837859,0.272497128815664,0.335456588791515
"Fbxw11",-0.183407353766407,-0.245715437055646,-0.2084804204872,0.108399960813466,0.169428498069364,0.20121289443251,0.0601655489818791,0.0871127245557721,0.011283584456268
"Fgf18",0.438598006828097,-0.300237912759262,-0.445583723743434,0.630195562176904,0.662786594177926,0.96669548118822,-0.672924806719262,-0.604601347595999,-0.67492785355319
"Npm1",-0.0552659703695015,-0.314827791262393,-0.110990961533972,0.204243507444047,0.2176170751054,0.633962222786388,-0.204566723428615,-0.191695644455013,-0.178475714286337
"Ranbp17",-1.24898627162031,-0.787574998547016,-0.65953199015927,0.2650484603976,0.592226016377381,-0.348230716182556,0.57113525115447,0.722456918919732,0.893457329659964
"Kcnmb1",-1.66494648137109,-0.348402656615318,-0.278791417654512,-0.500681317176241,-0.498317179820909,-0.570728889506929,1.31498129974868,1.29361554932606,1.25327109307027
"Lcp2",3.60974522027788,3.72928456592827,3.9924930262695,-3.46600611161862,-3.34573021703026,-1.02778186853699,-1.18608918387712,-1.40898216283817,-0.896933268574483
"Spdl1",-0.565939437818189,-0.464487336011687,-0.398144472763957,0.319993036411161,0.243624410171631,0.864736882074639,0.0398398476856148,0.0279922888433752,-0.0676152185925831
"Slit3",2.01040037288784,1.37879656730343,1.22786906773206,-0.759887867953275,-0.866727876520267,-2.2698399853988,-0.257876224075373,-0.209614350116082,-0.253119703859527
"Pank3",-0.0217876300081477,-0.247730870857567,-0.455525088251634,-0.0491346055548902,0.117319481183018,0.233365779646374,0.111843649748465,0.129085173326295,0.182564110768096
"Rars",-0.204184115992684,-0.184048224110517,-0.0894024900809862,0.155322899331344,0.171218848898503,0.287633924200289,-0.0046903234963489,-0.0995828004217909,-0.0322677183278044
"Ebf1",0.115184374776995,-0.0244057434327392,-0.140535263664028,-0.280278016753921,-0.527940534760709,-0.734154129169441,0.607929472757336,0.501172196673498,0.483027643573013
"Mat2b",-0.190959784234827,-0.371441595172494,-0.257929047820693,0.0950162773071854,0.090323063967074,-0.0856789983974071,0.200688401890809,0.247374553367649,0.27260712909271
"Hmmr",-0.916798973830131,-0.889341585606355,-0.914849176005398,0.488234836240802,0.630078346659003,1.08211945342468,0.20747358779983,0.151386387093978,0.161697124223593
"Nudcd2",-0.00152116785927703,0.0528918776124181,-0.0554874386824462,0.0382481471544169,-0.0883523413203369,0.558056016912426,-0.235733352596928,-0.173777340019861,-0.0943244012004074
"Ccng1",-0.652199254830389,-0.56166517105085,-0.564113246648834,0.602269651426523,0.659195058660853,0.311489655117324,0.0568615075794749,0.0485126357459293,0.0996491639999668
"Gabra1",-1.69638844339235,-1.69638844339235,-1.69638844339235,2.23919041726487,2.20653746148624,1.60650460472067,-1.29932004142165,0.18134519964098,0.154907688485953
"Pttg1",0.101026192018208,-0.000544173810886228,0.20816569759593,0.112292386622379,-0.0143463872524503,0.712208159507015,-0.33345776513117,-0.478409230758786,-0.306934878790239
"Slu7",0.106313908843661,0.0889084108814941,0.0300909132389684,-0.247022105090733,-0.234616866920319,0.0632547394052247,0.0578734060512032,0.0397991448945376,0.0953984486959634
"C1qtnf2",-0.417816015851235,-0.180015820851923,-0.0355486142265056,-0.170860047407247,-0.166237469673059,-1.52596239629694,0.859072994708674,0.799583768949674,0.837783600648565
"Ccnjl",-0.505433399899859,-1.23660859846154,-1.03397741243646,0.78047554812437,0.710380542367598,0.595781910566184,0.62759011346356,0.26753116856132,-0.205739872285174
"Pwwp2a",-0.467953085298793,-0.452407786327212,-0.297282081889461,0.0517013836590197,0.0872993130775903,0.305941594134762,0.25417782600898,0.194106505683048,0.32441633095207
"Ttc1",0.126667170541512,0.0251764962299914,0.106357857194633,0.00504379740641347,-0.0735339848514434,0.0919761282889224,0.0124683283012494,-0.199972452267032,-0.0941833408442445
"Adra1b",-0.252514794891259,-0.99714879981918,-1.02393708146694,1.11789565069861,1.04774494271816,1.09481615151848,-0.524588852671263,-0.437769375191487,-0.0244978408951226
"Ublcp1",-0.338845843263184,-0.0973313531683342,-0.144563855662223,-0.0875264851687296,-0.014955991073033,0.099389836078589,0.167882051774965,0.189607044207619,0.226344596274332
"Rnf145",-0.186595612719677,-0.159634016638668,-0.101031486576538,0.0931190228138252,0.106138878199586,0.0709762131454434,0.0285355676808035,0.0493047705750174,0.0991866635202125
"Clint1",-0.503246722184687,-0.54201273240689,-0.449277168034333,0.209550614386682,0.298247438699103,0.195526816706917,0.303031832638941,0.320921004602322,0.167258915591947
